Raman Shift ; Dark Subtracted #1
-2.0000;7101.7160
-1.0000;6798.8320
0.0000;6279.8700
1.0000;5519.6470
2.0000;4540.1240
3.0000;3429.5680
4.0000;2404.2260
5.0000;1524.6650
6.0000;906.3201
7.0000;633.6045
8.0000;442.6645
9.0000;351.7928
10.0000;409.2617
11.0000;404.6573
12.0000;260.0372
13.0000;112.8294
14.0000;4.5738
15.0000;-33.6175
16.0000;-16.1164
17.0000;3.1029
18.0000;-0.7447
19.0000;0.0487
20.0000;2.7704
21.0000;6.1088
22.0000;10.6756
23.0000;14.6663
24.0000;17.0487
25.0000;17.7144
26.0000;17.2968
27.0000;15.3290
28.0000;13.2752
29.0000;13.9055
30.0000;20.0475
31.0000;28.7482
32.0000;36.4498
33.0000;41.5422
34.0000;42.7244
35.0000;40.7353
36.0000;36.1879
37.0000;29.3987
38.0000;23.1435
39.0000;19.7961
40.0000;19.6469
41.0000;21.2759
42.0000;23.8512
43.0000;27.0789
44.0000;28.4546
45.0000;24.7689
46.0000;18.0250
47.0000;12.2447
48.0000;10.4159
49.0000;12.7005
50.0000;17.3906
51.0000;21.5728
52.0000;26.7587
53.0000;34.0009
54.0000;44.4507
55.0000;56.5364
56.0000;69.4234
57.0000;82.8498
58.0000;94.9179
59.0000;108.2356
60.0000;123.5153
61.0000;140.4577
62.0000;166.6263
63.0000;213.4240
64.0000;271.4540
65.0000;334.3799
66.0000;395.4260
67.0000;448.0506
68.0000;509.9749
69.0000;607.5565
70.0000;723.9971
71.0000;849.7587
72.0000;995.7671
73.0000;1134.8950
74.0000;1261.9550
75.0000;1399.9820
76.0000;1511.5800
77.0000;1619.0550
78.0000;1775.8460
79.0000;1950.3990
80.0000;2121.7310
81.0000;2302.5050
82.0000;2458.8780
83.0000;2612.6900
84.0000;2816.4530
85.0000;3037.7000
86.0000;3256.9470
87.0000;3503.7660
88.0000;3735.0730
89.0000;3959.4150
90.0000;4231.0560
91.0000;4508.0170
92.0000;4763.1920
93.0000;5036.5750
94.0000;5278.0220
95.0000;5508.1850
96.0000;5812.7850
97.0000;6152.9130
98.0000;6475.6090
99.0000;6818.6920
100.0000;7131.1890
101.0000;7376.6520
102.0000;7648.3290
103.0000;7896.1120
104.0000;8106.2430
105.0000;8344.6080
106.0000;8578.1380
107.0000;8796.9980
108.0000;9090.0410
109.0000;9405.2900
110.0000;9693.9760
111.0000;9987.0300
112.0000;10240.4100
113.0000;10424.9100
114.0000;10628.9100
115.0000;10818.7400
116.0000;10980.1800
117.0000;11178.7000
118.0000;11394.8500
119.0000;11587.2200
120.0000;11770.6500
121.0000;11917.2700
122.0000;12027.3700
123.0000;12157.5400
124.0000;12292.9600
125.0000;12420.7400
126.0000;12575.7000
127.0000;12743.1300
128.0000;12898.0600
129.0000;13052.2100
130.0000;13184.1600
131.0000;13289.1500
132.0000;13404.8900
133.0000;13516.8900
134.0000;13617.4700
135.0000;13742.0900
136.0000;13879.1100
137.0000;13999.0800
138.0000;14106.5400
139.0000;14184.9500
140.0000;14227.5000
141.0000;14277.8900
142.0000;14328.4500
143.0000;14357.9500
144.0000;14382.1400
145.0000;14392.1000
146.0000;14390.2100
147.0000;14392.4300
148.0000;14398.2900
149.0000;14408.9500
150.0000;14431.5300
151.0000;14466.6700
152.0000;14503.3100
153.0000;14537.6700
154.0000;14564.0800
155.0000;14583.2700
156.0000;14607.8800
157.0000;14631.9400
158.0000;14651.6100
159.0000;14669.2100
160.0000;14681.3800
161.0000;14691.1100
162.0000;14708.1800
163.0000;14729.6200
164.0000;14757.1200
165.0000;14794.2200
166.0000;14838.7200
167.0000;14883.9300
168.0000;14937.0800
169.0000;14985.8400
170.0000;15028.5600
171.0000;15069.0900
172.0000;15099.7500
173.0000;15125.2100
174.0000;15169.3500
175.0000;15221.3700
176.0000;15265.6700
177.0000;15302.2400
178.0000;15319.7500
179.0000;15331.4500
180.0000;15357.1700
181.0000;15391.1700
182.0000;15428.5200
183.0000;15477.4900
184.0000;15528.1800
185.0000;15575.3500
186.0000;15629.6500
187.0000;15674.3400
188.0000;15710.5900
189.0000;15749.5500
190.0000;15775.8100
191.0000;15792.5900
192.0000;15811.6200
193.0000;15822.4400
194.0000;15829.4200
195.0000;15840.4100
196.0000;15851.3700
197.0000;15865.1300
198.0000;15890.8500
199.0000;15920.6100
200.0000;15943.2300
201.0000;15948.0500
202.0000;15937.9200
203.0000;15933.3700
204.0000;15956.1600
205.0000;15997.1000
206.0000;16041.7300
207.0000;16078.9400
208.0000;16107.6000
209.0000;16133.4100
210.0000;16167.4300
211.0000;16196.7100
212.0000;16228.0000
213.0000;16271.3000
214.0000;16310.8300
215.0000;16349.4000
216.0000;16389.6300
217.0000;16422.3300
218.0000;16457.9100
219.0000;16517.4400
220.0000;16574.2300
221.0000;16622.0300
222.0000;16659.7100
223.0000;16677.6000
224.0000;16688.4600
225.0000;16702.0000
226.0000;16710.1900
227.0000;16725.4200
228.0000;16754.3700
229.0000;16790.3900
230.0000;16833.7600
231.0000;16880.7600
232.0000;16930.1100
233.0000;16987.5600
234.0000;17056.4000
235.0000;17117.1900
236.0000;17169.0800
237.0000;17210.0800
238.0000;17233.3100
239.0000;17260.4200
240.0000;17296.4000
241.0000;17325.7600
242.0000;17352.7100
243.0000;17376.5200
244.0000;17389.7300
245.0000;17397.2600
246.0000;17396.2100
247.0000;17395.5400
248.0000;17414.0600
249.0000;17454.5500
250.0000;17496.6200
251.0000;17528.6200
252.0000;17540.8800
253.0000;17542.8800
254.0000;17552.8200
255.0000;17567.8600
256.0000;17579.7900
257.0000;17584.7700
258.0000;17581.5600
259.0000;17582.0900
260.0000;17599.9700
261.0000;17631.9600
262.0000;17671.0800
263.0000;17709.2800
264.0000;17742.0500
265.0000;17775.2000
266.0000;17823.3200
267.0000;17872.1500
268.0000;17913.7400
269.0000;17948.0000
270.0000;17966.0900
271.0000;17982.9100
272.0000;18021.5800
273.0000;18064.5700
274.0000;18105.3700
275.0000;18146.2100
276.0000;18175.1500
277.0000;18197.6000
278.0000;18220.4600
279.0000;18236.8600
280.0000;18261.5300
281.0000;18310.8000
282.0000;18365.6000
283.0000;18417.8900
284.0000;18462.7000
285.0000;18493.9300
286.0000;18525.1100
287.0000;18563.2800
288.0000;18597.6100
289.0000;18639.8500
290.0000;18699.7200
291.0000;18748.7300
292.0000;18780.3600
293.0000;18783.5700
294.0000;18771.4900
295.0000;18776.1700
296.0000;18807.0600
297.0000;18844.3300
298.0000;18875.7600
299.0000;18893.8800
300.0000;18908.6700
301.0000;18938.8700
302.0000;18980.3600
303.0000;19020.0100
304.0000;19055.2500
305.0000;19077.4700
306.0000;19087.8900
307.0000;19096.0500
308.0000;19096.6500
309.0000;19096.4100
310.0000;19106.3400
311.0000;19123.9800
312.0000;19147.5100
313.0000;19180.1100
314.0000;19215.5300
315.0000;19244.2800
316.0000;19257.3800
317.0000;19259.2500
318.0000;19274.5500
319.0000;19338.8300
320.0000;19419.4300
321.0000;19488.9700
322.0000;19523.2100
323.0000;19529.5700
324.0000;19545.5100
325.0000;19604.9600
326.0000;19670.4400
327.0000;19723.4800
328.0000;19746.3600
329.0000;19752.1700
330.0000;19778.4000
331.0000;19844.7800
332.0000;19918.0000
333.0000;19974.0900
334.0000;19999.8200
335.0000;20006.7600
336.0000;20025.0600
337.0000;20056.3300
338.0000;20089.2900
339.0000;20126.7400
340.0000;20164.4300
341.0000;20198.8000
342.0000;20240.5800
343.0000;20282.5200
344.0000;20316.6300
345.0000;20350.0500
346.0000;20373.8000
347.0000;20391.9300
348.0000;20421.5700
349.0000;20451.7600
350.0000;20476.2700
351.0000;20499.7500
352.0000;20513.8600
353.0000;20522.7000
354.0000;20532.3800
355.0000;20540.0300
356.0000;20554.9000
357.0000;20594.4500
358.0000;20636.1400
359.0000;20664.8300
360.0000;20663.9700
361.0000;20647.9400
362.0000;20647.5200
363.0000;20683.1300
364.0000;20728.0500
365.0000;20762.0900
366.0000;20770.3000
367.0000;20764.1200
368.0000;20761.5400
369.0000;20765.3400
370.0000;20773.8400
371.0000;20791.4900
372.0000;20818.9000
373.0000;20846.7600
374.0000;20870.3200
375.0000;20883.9300
376.0000;20896.7000
377.0000;20920.9700
378.0000;20951.7600
379.0000;20982.6900
380.0000;21018.0900
381.0000;21047.4200
382.0000;21071.9400
383.0000;21100.3800
384.0000;21119.3900
385.0000;21132.8000
386.0000;21140.2900
387.0000;21144.6100
388.0000;21165.3400
389.0000;21219.4200
390.0000;21286.0900
391.0000;21341.8800
392.0000;21372.4500
393.0000;21387.5100
394.0000;21419.3000
395.0000;21476.5500
396.0000;21538.3900
397.0000;21595.1400
398.0000;21639.6700
399.0000;21672.5300
400.0000;21714.2000
401.0000;21759.5300
402.0000;21795.3500
403.0000;21831.8600
404.0000;21856.6600
405.0000;21868.8000
406.0000;21879.4000
407.0000;21880.4300
408.0000;21878.9900
409.0000;21878.0100
410.0000;21883.1700
411.0000;21910.3400
412.0000;21979.0400
413.0000;22069.4700
414.0000;22148.8300
415.0000;22189.8500
416.0000;22204.6700
417.0000;22233.6200
418.0000;22303.3700
419.0000;22377.0900
420.0000;22437.1500
421.0000;22469.7000
422.0000;22477.1200
423.0000;22482.7600
424.0000;22487.3900
425.0000;22483.6600
426.0000;22475.9000
427.0000;22464.6200
428.0000;22461.4200
429.0000;22481.0600
430.0000;22521.8400
431.0000;22562.6300
432.0000;22588.6100
433.0000;22595.9800
434.0000;22598.1900
435.0000;22610.3600
436.0000;22624.5000
437.0000;22642.3200
438.0000;22668.6400
439.0000;22694.7700
440.0000;22720.5400
441.0000;22745.2000
442.0000;22761.9300
443.0000;22774.2900
444.0000;22781.6400
445.0000;22786.5700
446.0000;22803.2800
447.0000;22834.8200
448.0000;22866.8600
449.0000;22891.2800
450.0000;22901.1800
451.0000;22912.0000
452.0000;22947.0700
453.0000;22999.1400
454.0000;23049.4000
455.0000;23092.1000
456.0000;23117.4800
457.0000;23136.9600
458.0000;23172.4900
459.0000;23203.7300
460.0000;23226.5200
461.0000;23240.2800
462.0000;23243.9000
463.0000;23255.7800
464.0000;23285.6800
465.0000;23326.1500
466.0000;23378.5500
467.0000;23440.8400
468.0000;23500.6500
469.0000;23558.5600
470.0000;23608.7400
471.0000;23638.1000
472.0000;23654.3000
473.0000;23648.6300
474.0000;23636.0400
475.0000;23644.3900
476.0000;23667.4900
477.0000;23692.9300
478.0000;23709.9600
479.0000;23720.9100
480.0000;23736.8000
481.0000;23766.4500
482.0000;23803.8900
483.0000;23852.3600
484.0000;23920.8000
485.0000;23981.9600
486.0000;24020.6400
487.0000;24021.4900
488.0000;24002.1400
489.0000;24004.5300
490.0000;24038.3600
491.0000;24076.8400
492.0000;24102.7400
493.0000;24109.7900
494.0000;24108.9000
495.0000;24113.1200
496.0000;24119.8000
497.0000;24133.6400
498.0000;24162.5400
499.0000;24200.2300
500.0000;24239.0000
501.0000;24270.9100
502.0000;24297.6200
503.0000;24337.0400
504.0000;24410.8700
505.0000;24479.3900
506.0000;24518.3300
507.0000;24508.1300
508.0000;24468.7600
509.0000;24447.5900
510.0000;24453.7600
511.0000;24469.8200
512.0000;24483.1000
513.0000;24493.3300
514.0000;24505.1700
515.0000;24522.2500
516.0000;24541.4600
517.0000;24562.7500
518.0000;24583.9800
519.0000;24604.8600
520.0000;24633.9300
521.0000;24687.3700
522.0000;24739.4800
523.0000;24773.9100
524.0000;24776.2200
525.0000;24758.1900
526.0000;24752.6600
527.0000;24770.3900
528.0000;24793.0200
529.0000;24808.0600
530.0000;24811.0800
531.0000;24814.8800
532.0000;24832.2700
533.0000;24860.5500
534.0000;24896.1300
535.0000;24937.9600
536.0000;24978.2000
537.0000;25013.8000
538.0000;25042.6700
539.0000;25062.9600
540.0000;25098.4500
541.0000;25166.8500
542.0000;25241.5900
543.0000;25304.9600
544.0000;25345.8900
545.0000;25367.9900
546.0000;25396.9200
547.0000;25426.8700
548.0000;25455.4100
549.0000;25496.4100
550.0000;25539.1400
551.0000;25582.0900
552.0000;25635.8600
553.0000;25684.5400
554.0000;25721.0000
555.0000;25753.5600
556.0000;25767.7500
557.0000;25779.0000
558.0000;25801.5800
559.0000;25815.4300
560.0000;25815.3200
561.0000;25797.0000
562.0000;25770.2500
563.0000;25752.9400
564.0000;25749.3600
565.0000;25755.2700
566.0000;25764.1100
567.0000;25777.6600
568.0000;25791.4800
569.0000;25801.7600
570.0000;25807.7000
571.0000;25812.5100
572.0000;25823.8900
573.0000;25832.0300
574.0000;25832.7400
575.0000;25820.2200
576.0000;25805.0400
577.0000;25800.2300
578.0000;25811.6400
579.0000;25832.9000
580.0000;25853.7900
581.0000;25872.8100
582.0000;25894.4600
583.0000;25921.6600
584.0000;25951.3800
585.0000;25984.1100
586.0000;26029.6400
587.0000;26073.4600
588.0000;26118.3100
589.0000;26170.6600
590.0000;26207.2800
591.0000;26220.5300
592.0000;26201.4300
593.0000;26168.6100
594.0000;26157.4900
595.0000;26177.5800
596.0000;26210.1300
597.0000;26236.0500
598.0000;26254.7600
599.0000;26270.7400
600.0000;26294.5100
601.0000;26315.2200
602.0000;26331.3400
603.0000;26343.5800
604.0000;26347.4000
605.0000;26351.1300
606.0000;26357.0600
607.0000;26365.9900
608.0000;26382.3300
609.0000;26406.9200
610.0000;26440.5100
611.0000;26488.8400
612.0000;26547.1000
613.0000;26596.6700
614.0000;26630.5900
615.0000;26641.5800
616.0000;26654.7300
617.0000;26700.9200
618.0000;26757.4200
619.0000;26816.1600
620.0000;26878.9500
621.0000;26926.2000
622.0000;26964.5700
623.0000;26986.0800
624.0000;26990.5000
625.0000;26998.1200
626.0000;27006.1600
627.0000;27017.8200
628.0000;27041.8900
629.0000;27076.3900
630.0000;27121.4400
631.0000;27191.2100
632.0000;27262.1600
633.0000;27320.1400
634.0000;27354.7500
635.0000;27364.9600
636.0000;27377.6800
637.0000;27398.2100
638.0000;27415.1900
639.0000;27432.5500
640.0000;27446.4900
641.0000;27458.3800
642.0000;27475.5300
643.0000;27493.4800
644.0000;27514.1500
645.0000;27544.2500
646.0000;27574.3600
647.0000;27600.2100
648.0000;27617.2400
649.0000;27628.0900
650.0000;27650.3000
651.0000;27689.7800
652.0000;27724.1000
653.0000;27740.4900
654.0000;27732.2700
655.0000;27717.2900
656.0000;27717.1400
657.0000;27726.9300
658.0000;27740.0000
659.0000;27747.8400
660.0000;27757.7000
661.0000;27778.2500
662.0000;27818.9700
663.0000;27860.4200
664.0000;27888.5900
665.0000;27893.7300
666.0000;27884.7600
667.0000;27876.8400
668.0000;27870.4600
669.0000;27874.9100
670.0000;27905.2800
671.0000;27952.7000
672.0000;27996.2600
673.0000;28018.3600
674.0000;28025.9400
675.0000;28043.3000
676.0000;28082.6800
677.0000;28119.1700
678.0000;28139.0300
679.0000;28134.2000
680.0000;28123.9600
681.0000;28133.0500
682.0000;28157.9000
683.0000;28188.4400
684.0000;28219.0100
685.0000;28246.4900
686.0000;28274.7900
687.0000;28310.1600
688.0000;28336.7300
689.0000;28352.7300
690.0000;28352.6900
691.0000;28344.6100
692.0000;28342.8200
693.0000;28349.8000
694.0000;28375.2100
695.0000;28434.4400
696.0000;28514.2500
697.0000;28587.7000
698.0000;28632.4300
699.0000;28654.2100
700.0000;28691.5300
701.0000;28761.6700
702.0000;28839.0900
703.0000;28930.4400
704.0000;29016.9900
705.0000;29075.8900
706.0000;29102.1900
707.0000;29083.4200
708.0000;29060.4300
709.0000;29086.5500
710.0000;29130.4300
711.0000;29167.2000
712.0000;29178.8600
713.0000;29176.9900
714.0000;29183.5200
715.0000;29202.5600
716.0000;29226.0400
717.0000;29250.9800
718.0000;29274.9900
719.0000;29305.2500
720.0000;29352.5200
721.0000;29405.7900
722.0000;29463.9600
723.0000;29529.3600
724.0000;29580.0300
725.0000;29615.3000
726.0000;29627.1500
727.0000;29621.7200
728.0000;29628.7200
729.0000;29646.0100
730.0000;29667.1000
731.0000;29695.6900
732.0000;29723.9300
733.0000;29746.3300
734.0000;29760.4600
735.0000;29762.4100
736.0000;29761.7200
737.0000;29760.1900
738.0000;29762.5800
739.0000;29782.4900
740.0000;29819.7900
741.0000;29854.8300
742.0000;29860.9500
743.0000;29846.7100
744.0000;29848.4000
745.0000;29912.1300
746.0000;29993.8900
747.0000;30053.1200
748.0000;30061.2900
749.0000;30041.3200
750.0000;30038.1300
751.0000;30055.6500
752.0000;30072.6700
753.0000;30080.3400
754.0000;30075.0100
755.0000;30056.4000
756.0000;30019.3600
757.0000;29979.3800
758.0000;29958.1100
759.0000;29971.4600
760.0000;30006.0400
761.0000;30038.9800
762.0000;30061.7500
763.0000;30077.8700
764.0000;30091.0500
765.0000;30095.1300
766.0000;30096.0000
767.0000;30102.7400
768.0000;30108.7700
769.0000;30114.6000
770.0000;30118.7900
771.0000;30124.2700
772.0000;30135.7500
773.0000;30153.0900
774.0000;30174.0500
775.0000;30195.4400
776.0000;30216.2700
777.0000;30240.6000
778.0000;30276.1000
779.0000;30313.4100
780.0000;30358.3900
781.0000;30414.8700
782.0000;30461.0300
783.0000;30494.1000
784.0000;30502.7500
785.0000;30506.5000
786.0000;30537.7100
787.0000;30583.7500
788.0000;30627.3500
789.0000;30667.2800
790.0000;30691.0100
791.0000;30707.3900
792.0000;30714.0600
793.0000;30716.3800
794.0000;30736.6300
795.0000;30774.0100
796.0000;30807.1800
797.0000;30818.4000
798.0000;30813.3800
799.0000;30825.1600
800.0000;30886.8300
801.0000;30960.6400
802.0000;31020.9200
803.0000;31046.2400
804.0000;31048.1800
805.0000;31052.8000
806.0000;31054.7900
807.0000;31057.7600
808.0000;31073.8200
809.0000;31095.9900
810.0000;31117.2800
811.0000;31132.8300
812.0000;31143.2500
813.0000;31156.3200
814.0000;31172.7300
815.0000;31183.3100
816.0000;31182.6600
817.0000;31171.7600
