Raman Shift ; Dark Subtracted #1
-2.0000;7667.2090
-1.0000;7208.7190
0.0000;6544.9790
1.0000;5662.1390
2.0000;4577.5210
3.0000;3403.9770
4.0000;2362.7970
5.0000;1476.4210
6.0000;863.2917
7.0000;613.3124
8.0000;438.4120
9.0000;349.7670
10.0000;405.5329
11.0000;399.3873
12.0000;254.3879
13.0000;107.9850
14.0000;4.1311
15.0000;-24.3285
16.0000;3.3506
17.0000;28.6622
18.0000;24.1697
19.0000;19.6774
20.0000;17.3393
21.0000;18.7011
22.0000;22.5630
23.0000;26.6147
24.0000;30.0812
25.0000;31.8114
26.0000;30.6229
27.0000;24.6229
28.0000;16.4548
29.0000;10.3581
30.0000;10.0219
31.0000;13.2134
32.0000;15.8624
33.0000;13.6056
34.0000;10.0449
35.0000;7.7918
36.0000;9.5370
37.0000;13.2920
38.0000;16.7301
39.0000;16.9279
40.0000;15.3647
41.0000;14.1198
42.0000;15.8192
43.0000;18.6945
44.0000;20.8952
45.0000;20.8757
46.0000;18.9502
47.0000;16.3917
48.0000;14.0731
49.0000;12.2446
50.0000;11.4085
51.0000;12.6652
52.0000;15.2336
53.0000;16.5093
54.0000;12.9305
55.0000;6.2918
56.0000;0.7553
57.0000;-0.5592
58.0000;2.8157
59.0000;9.0053
60.0000;16.0228
61.0000;23.6928
62.0000;31.0798
63.0000;38.6051
64.0000;43.7977
65.0000;46.7963
66.0000;47.7936
67.0000;46.3447
68.0000;46.4749
69.0000;52.8279
70.0000;64.5818
71.0000;78.7259
72.0000;93.2822
73.0000;106.2561
74.0000;118.2492
75.0000;132.3172
76.0000;144.6639
77.0000;156.4708
78.0000;172.1945
79.0000;188.5217
80.0000;203.6923
81.0000;219.7582
82.0000;233.3122
83.0000;245.4044
84.0000;259.8773
85.0000;274.1571
86.0000;288.7429
87.0000;308.3680
88.0000;330.0236
89.0000;351.9577
90.0000;375.1256
91.0000;395.9730
92.0000;414.9446
93.0000;437.8542
94.0000;460.9174
95.0000;484.2820
96.0000;513.8176
97.0000;545.7256
98.0000;574.1505
99.0000;601.0344
100.0000;621.2560
101.0000;635.1605
102.0000;653.6907
103.0000;673.8553
104.0000;693.1923
105.0000;715.4501
106.0000;737.8601
107.0000;758.1704
108.0000;781.9445
109.0000;804.2203
110.0000;822.4272
111.0000;840.0385
112.0000;853.9500
113.0000;865.1323
114.0000;883.0654
115.0000;906.3941
116.0000;929.7855
117.0000;952.2838
118.0000;970.6937
119.0000;984.7048
120.0000;999.1796
121.0000;1012.0390
122.0000;1023.4390
123.0000;1039.7690
124.0000;1059.9190
125.0000;1078.4420
126.0000;1093.3990
127.0000;1101.8730
128.0000;1106.8800
129.0000;1116.9710
130.0000;1131.7860
131.0000;1145.9330
132.0000;1157.1100
133.0000;1163.1000
134.0000;1166.5580
135.0000;1173.9040
136.0000;1184.9170
137.0000;1195.9280
138.0000;1205.3010
139.0000;1211.5530
140.0000;1216.3880
141.0000;1225.2020
142.0000;1237.8760
143.0000;1249.4680
144.0000;1259.6780
145.0000;1265.6720
146.0000;1268.6410
147.0000;1272.6860
148.0000;1276.8320
149.0000;1280.0810
150.0000;1283.9950
151.0000;1288.0910
152.0000;1290.6080
153.0000;1291.8260
154.0000;1290.9700
155.0000;1288.6430
156.0000;1286.5160
157.0000;1284.8870
158.0000;1282.8370
159.0000;1279.2280
160.0000;1274.3150
161.0000;1271.0390
162.0000;1271.4980
163.0000;1276.3990
164.0000;1282.4590
165.0000;1284.5240
166.0000;1282.2760
167.0000;1280.6540
168.0000;1285.8170
169.0000;1296.9810
170.0000;1307.4070
171.0000;1309.8030
172.0000;1303.0210
173.0000;1294.3850
174.0000;1291.6220
175.0000;1295.2780
176.0000;1300.5170
177.0000;1302.6500
178.0000;1302.0160
179.0000;1302.2870
180.0000;1307.9280
181.0000;1317.8390
182.0000;1326.0140
183.0000;1328.0060
184.0000;1322.8370
185.0000;1316.2000
186.0000;1313.3290
187.0000;1314.2410
188.0000;1317.5600
189.0000;1322.7020
190.0000;1328.8870
191.0000;1333.9090
192.0000;1335.3640
193.0000;1332.8430
194.0000;1328.8350
195.0000;1326.7130
196.0000;1325.5820
197.0000;1324.5330
198.0000;1322.0470
199.0000;1319.3440
200.0000;1317.9260
201.0000;1319.4120
202.0000;1323.0300
203.0000;1325.6120
204.0000;1323.6060
205.0000;1318.5980
206.0000;1314.1490
207.0000;1312.8900
208.0000;1314.6960
209.0000;1318.4450
210.0000;1322.9840
211.0000;1328.1460
212.0000;1333.1680
213.0000;1337.6590
214.0000;1340.3670
215.0000;1342.2000
216.0000;1344.2920
217.0000;1345.3550
218.0000;1346.4750
219.0000;1349.2270
220.0000;1351.9440
221.0000;1353.9680
222.0000;1353.4290
223.0000;1352.9630
224.0000;1356.5790
225.0000;1368.7210
226.0000;1382.9150
227.0000;1394.1180
228.0000;1397.3850
229.0000;1394.8110
230.0000;1392.6560
231.0000;1394.6390
232.0000;1397.4400
233.0000;1400.3470
234.0000;1403.0810
235.0000;1404.9050
236.0000;1405.7550
237.0000;1405.5040
238.0000;1403.9930
239.0000;1402.2820
240.0000;1400.9380
241.0000;1399.1810
242.0000;1395.9930
243.0000;1390.5950
244.0000;1386.7740
245.0000;1387.9480
246.0000;1395.9150
247.0000;1405.3140
248.0000;1409.8330
249.0000;1407.2500
250.0000;1402.3100
251.0000;1400.1100
252.0000;1401.6900
253.0000;1404.0160
254.0000;1404.6660
255.0000;1403.3740
256.0000;1401.4080
257.0000;1399.4320
258.0000;1397.8420
259.0000;1397.5660
260.0000;1399.6150
261.0000;1403.7540
262.0000;1408.1210
263.0000;1410.2330
264.0000;1409.9920
265.0000;1409.5820
266.0000;1411.0530
267.0000;1414.0330
268.0000;1418.4620
269.0000;1425.1200
270.0000;1432.5910
271.0000;1439.2410
272.0000;1445.2570
273.0000;1448.3250
274.0000;1448.8360
275.0000;1447.1450
276.0000;1443.4410
277.0000;1441.5000
278.0000;1445.0080
279.0000;1451.7400
280.0000;1458.6670
281.0000;1463.5240
282.0000;1466.5740
283.0000;1469.2710
284.0000;1473.6110
285.0000;1476.4280
286.0000;1476.7840
287.0000;1472.9210
288.0000;1468.0730
289.0000;1467.4560
290.0000;1475.2830
