Raman Shift ; Dark Subtracted #1
-2.0000;2164.0770
-1.0000;1956.9900
0.0000;1682.2160
1.0000;1366.7670
2.0000;1036.4880
3.0000;740.6326
4.0000;516.1695
5.0000;324.4954
6.0000;190.2583
7.0000;145.7216
8.0000;117.4350
9.0000;105.4350
10.0000;122.9245
11.0000;122.7774
12.0000;86.0988
13.0000;45.5726
14.0000;15.1457
15.0000;4.0431
16.0000;7.8489
17.0000;13.0599
18.0000;13.6381
19.0000;16.2714
20.0000;19.5531
21.0000;23.2441
22.0000;25.9279
23.0000;25.8880
24.0000;21.3863
25.0000;15.0033
26.0000;9.8563
27.0000;8.6373
28.0000;10.4110
29.0000;13.1904
30.0000;15.6072
31.0000;17.9910
32.0000;19.4440
33.0000;18.8996
34.0000;17.2568
35.0000;16.4421
36.0000;19.2435
37.0000;22.8197
38.0000;24.7004
39.0000;20.6801
40.0000;14.1861
41.0000;10.2465
42.0000;15.2999
43.0000;25.0092
44.0000;32.2984
45.0000;29.7521
46.0000;20.5728
47.0000;11.3978
48.0000;8.8359
49.0000;11.0003
50.0000;14.0826
51.0000;12.3908
52.0000;9.4248
53.0000;9.3222
54.0000;16.2377
55.0000;28.4588
56.0000;41.2518
57.0000;50.3217
58.0000;55.0556
59.0000;58.9629
60.0000;65.4203
61.0000;73.1372
62.0000;84.3625
63.0000;102.5204
64.0000;124.5559
65.0000;150.1477
66.0000;179.3756
67.0000;208.5969
68.0000;241.2458
69.0000;284.2333
70.0000;330.4160
71.0000;379.8918
72.0000;441.8715
73.0000;504.4882
74.0000;563.0773
75.0000;625.3470
76.0000;674.8964
77.0000;722.2881
78.0000;792.6735
79.0000;871.3228
80.0000;945.8771
81.0000;1018.8990
82.0000;1075.5960
83.0000;1129.4530
84.0000;1209.5810
85.0000;1302.5910
86.0000;1393.5900
87.0000;1488.1500
88.0000;1568.4200
89.0000;1641.0920
90.0000;1731.1420
91.0000;1823.8340
92.0000;1911.1040
93.0000;2009.9210
94.0000;2103.3850
95.0000;2194.0430
96.0000;2306.5840
97.0000;2425.9570
98.0000;2535.2330
99.0000;2650.2470
100.0000;2752.9980
101.0000;2831.9980
102.0000;2921.9400
103.0000;3006.4480
104.0000;3077.0230
105.0000;3152.1240
106.0000;3220.2740
107.0000;3281.6080
108.0000;3369.0000
109.0000;3467.6480
110.0000;3557.7170
111.0000;3643.8530
112.0000;3711.3750
113.0000;3757.6760
114.0000;3814.4700
115.0000;3873.6080
116.0000;3927.3370
117.0000;3990.4830
118.0000;4056.5220
119.0000;4114.2720
120.0000;4169.3540
121.0000;4213.3330
122.0000;4244.9080
123.0000;4279.6580
124.0000;4312.9590
125.0000;4344.9690
126.0000;4392.5740
127.0000;4453.0070
128.0000;4506.8750
129.0000;4544.1200
130.0000;4555.5320
131.0000;4551.5120
132.0000;4556.7910
133.0000;4571.9110
134.0000;4592.7790
135.0000;4623.4750
136.0000;4662.5490
137.0000;4701.7570
138.0000;4735.4620
139.0000;4758.4050
140.0000;4771.8690
