Raman Shift ; Dark Subtracted #1
98.0000;813.1402
99.0000;813.9760
100.0000;807.1392
101.0000;799.1470
102.0000;793.3829
103.0000;793.2028
104.0000;802.0680
105.0000;818.9890
106.0000;832.8054
107.0000;837.1628
108.0000;829.4536
109.0000;810.6977
110.0000;785.4166
111.0000;766.2331
112.0000;761.4534
113.0000;767.0897
114.0000;773.6308
115.0000;781.7872
116.0000;784.6542
117.0000;779.8694
118.0000;776.5642
119.0000;784.4218
120.0000;793.8419
121.0000;792.5172
122.0000;781.3776
123.0000;774.8903
124.0000;781.5275
125.0000;790.4075
126.0000;790.0417
127.0000;783.7932
128.0000;779.9228
129.0000;781.2875
130.0000;784.7813
131.0000;790.3269
132.0000;792.8286
133.0000;784.7394
134.0000;767.7159
135.0000;754.3983
136.0000;754.0147
137.0000;760.4261
138.0000;764.5870
139.0000;767.1979
140.0000;767.2890
141.0000;763.8751
142.0000;760.3333
143.0000;757.9434
144.0000;759.7108
145.0000;769.2572
146.0000;785.0641
147.0000;795.2311
148.0000;791.8829
149.0000;782.5602
150.0000;778.6666
151.0000;778.1090
152.0000;776.1021
153.0000;771.7730
154.0000;768.9912
155.0000;771.5117
156.0000;774.3835
157.0000;768.5249
158.0000;755.3619
159.0000;747.5675
160.0000;753.6847
161.0000;760.7591
162.0000;752.5405
163.0000;736.0675
164.0000;725.8937
165.0000;727.4939
166.0000;734.4692
167.0000;742.2794
168.0000;748.1120
169.0000;743.6025
170.0000;730.3577
171.0000;722.5112
172.0000;727.8053
173.0000;738.6807
174.0000;748.5124
175.0000;754.6152
176.0000;754.3377
177.0000;745.5939
178.0000;730.7503
179.0000;710.2519
180.0000;695.2268
181.0000;695.9800
182.0000;712.6754
183.0000;728.1417
184.0000;734.3234
185.0000;735.0240
186.0000;733.9440
187.0000;729.7666
188.0000;727.2368
189.0000;727.3499
190.0000;729.8291
191.0000;735.2424
192.0000;739.4421
193.0000;737.5333
194.0000;731.1266
195.0000;726.3145
196.0000;725.4121
197.0000;727.6962
198.0000;733.6640
199.0000;738.9049
200.0000;736.6063
201.0000;727.7626
202.0000;720.7572
203.0000;719.7975
204.0000;721.2728
205.0000;718.9915
206.0000;718.9360
207.0000;726.9543
208.0000;741.9564
209.0000;754.1804
210.0000;757.6564
211.0000;754.0735
212.0000;748.8405
213.0000;742.2382
214.0000;738.9801
215.0000;741.2379
216.0000;747.6701
217.0000;757.8887
218.0000;765.6841
219.0000;762.8970
220.0000;750.9564
221.0000;743.0644
222.0000;744.3198
223.0000;752.9575
224.0000;769.1249
225.0000;784.4680
226.0000;786.3878
227.0000;773.6635
228.0000;764.3322
229.0000;767.4555
230.0000;775.4611
231.0000;782.2014
232.0000;786.7235
233.0000;787.3173
234.0000;782.5116
235.0000;773.8782
236.0000;763.0479
237.0000;754.5052
238.0000;751.5286
239.0000;755.6644
240.0000;762.3685
241.0000;769.6081
242.0000;773.1611
243.0000;769.3109
244.0000;760.7499
245.0000;752.2672
246.0000;745.7995
247.0000;740.9273
248.0000;739.2311
249.0000;743.8575
250.0000;755.7549
251.0000;770.8012
252.0000;780.9065
253.0000;784.7005
254.0000;789.5034
255.0000;797.7386
256.0000;800.3333
257.0000;791.7006
258.0000;778.8227
259.0000;774.0423
260.0000;779.3898
261.0000;787.7820
262.0000;796.9368
263.0000;799.5059
264.0000;786.5201
265.0000;767.1110
266.0000;758.3546
267.0000;763.6473
268.0000;774.5081
269.0000;787.3602
270.0000;796.6955
271.0000;795.2931
272.0000;786.5194
273.0000;783.3772
274.0000;787.2650
275.0000;792.0496
276.0000;794.1529
277.0000;796.3731
278.0000;804.2301
279.0000;809.9365
280.0000;801.5350
281.0000;779.7078
282.0000;762.8447
283.0000;764.4117
284.0000;774.8732
285.0000;779.9021
286.0000;782.9473
287.0000;786.5055
288.0000;790.0153
289.0000;794.2895
290.0000;800.4036
291.0000;804.9149
292.0000;808.1976
293.0000;807.1429
294.0000;800.2912
295.0000;788.7223
296.0000;782.2279
297.0000;787.5450
298.0000;797.2756
299.0000;799.2886
300.0000;798.1614
301.0000;804.3953
302.0000;817.5353
303.0000;824.6239
304.0000;817.1996
305.0000;806.7046
306.0000;807.5630
307.0000;815.8151
308.0000;823.1838
309.0000;827.6691
310.0000;831.1582
311.0000;833.5586
312.0000;836.1763
313.0000;846.2687
314.0000;854.8221
315.0000;848.6588
316.0000;827.3798
317.0000;812.0903
318.0000;816.1995
319.0000;829.4294
320.0000;838.6856
321.0000;846.6725
322.0000;855.8101
323.0000;863.4615
324.0000;867.7144
325.0000;867.3023
326.0000;865.6577
327.0000;873.9263
328.0000;879.1978
329.0000;863.7343
330.0000;830.4918
331.0000;809.6234
332.0000;815.2762
