Raman Shift ; Dark Subtracted #1
-2.0000;9819.8910
-1.0000;9280.4260
0.0000;8443.5380
1.0000;7304.5000
2.0000;5903.9100
3.0000;4385.6910
4.0000;3037.6180
5.0000;1901.9720
6.0000;1135.5570
7.0000;840.2731
8.0000;634.5793
9.0000;527.6219
10.0000;593.7368
11.0000;569.1583
12.0000;353.4114
13.0000;133.2825
14.0000;-21.2162
15.0000;-58.9157
16.0000;-12.2850
17.0000;29.0304
18.0000;22.8297
19.0000;14.3806
20.0000;8.9663
21.0000;9.9339
22.0000;15.0873
23.0000;21.2594
24.0000;27.0629
25.0000;31.5488
26.0000;33.4585
27.0000;30.7806
28.0000;25.4864
29.0000;21.9877
30.0000;24.7178
31.0000;29.8480
32.0000;33.2606
33.0000;31.6590
34.0000;26.7431
35.0000;20.8185
36.0000;15.0334
37.0000;10.4233
38.0000;7.6429
39.0000;8.1419
40.0000;11.1078
41.0000;12.6397
42.0000;7.4584
43.0000;-0.5564
44.0000;-6.6938
45.0000;-6.4943
46.0000;-1.3530
47.0000;4.2941
48.0000;6.1698
49.0000;5.3733
50.0000;3.3347
51.0000;0.9176
52.0000;-1.6345
53.0000;-2.8437
54.0000;-1.1596
55.0000;3.0552
56.0000;7.6039
57.0000;10.1378
58.0000;10.8746
59.0000;11.4866
60.0000;15.1947
61.0000;19.9355
62.0000;22.3313
63.0000;17.4678
64.0000;7.5147
65.0000;0.4242
66.0000;4.7432
67.0000;19.2554
68.0000;35.1935
69.0000;44.2703
70.0000;45.5938
71.0000;43.6149
72.0000;43.8364
73.0000;44.8745
74.0000;46.1598
75.0000;48.0891
76.0000;50.4841
77.0000;54.0648
78.0000;60.5190
79.0000;68.8004
80.0000;75.9970
81.0000;79.4720
82.0000;78.1851
83.0000;76.6769
84.0000;81.3680
85.0000;91.5862
86.0000;102.5167
87.0000;110.3850
88.0000;113.5425
89.0000;115.1212
90.0000;119.8336
91.0000;126.8384
92.0000;134.0576
93.0000;140.8061
94.0000;145.9061
95.0000;151.4904
96.0000;161.2592
97.0000;174.3165
98.0000;187.0313
99.0000;198.0861
100.0000;205.2641
101.0000;209.8185
102.0000;217.0085
103.0000;225.8029
104.0000;233.7633
105.0000;240.3238
106.0000;244.2337
107.0000;247.9399
108.0000;256.6674
109.0000;269.5990
110.0000;283.1414
111.0000;295.9429
112.0000;305.9289
113.0000;313.1825
114.0000;321.9968
115.0000;331.1286
116.0000;339.1681
117.0000;347.8772
118.0000;356.1892
119.0000;363.0836
120.0000;369.4292
121.0000;374.1682
122.0000;379.5211
123.0000;390.1553
124.0000;405.9229
125.0000;422.6667
126.0000;437.3224
127.0000;447.5129
128.0000;454.9656
129.0000;464.9809
130.0000;476.6620
131.0000;487.1554
132.0000;497.0023
133.0000;504.6725
134.0000;510.3745
135.0000;517.5665
136.0000;525.5229
137.0000;532.4898
138.0000;539.9146
139.0000;547.0240
140.0000;550.6382
141.0000;551.0951
142.0000;547.0308
143.0000;540.1966
144.0000;533.6675
145.0000;528.7875
146.0000;524.5283
147.0000;519.3302
148.0000;514.2626
149.0000;510.4443
150.0000;507.2805
151.0000;505.5432
152.0000;506.3684
153.0000;509.6474
154.0000;515.8347
155.0000;521.7410
156.0000;523.9176
157.0000;521.1445
158.0000;517.5932
159.0000;518.9669
160.0000;525.7069
161.0000;532.1371
162.0000;533.8179
163.0000;529.5621
164.0000;522.8831
165.0000;518.0536
166.0000;515.4939
167.0000;514.4120
168.0000;513.5664
169.0000;513.5588
170.0000;514.0704
171.0000;513.1046
172.0000;511.1682
173.0000;511.2905
174.0000;517.1496
175.0000;528.1707
176.0000;537.8309
177.0000;540.3817
178.0000;535.0176
179.0000;528.4964
180.0000;529.7239
181.0000;537.6228
182.0000;545.2405
183.0000;546.5463
184.0000;541.4373
185.0000;535.7125
186.0000;534.3529
187.0000;537.2324
188.0000;542.3361
189.0000;548.5667
190.0000;554.7111
191.0000;558.6782
192.0000;557.6293
193.0000;551.9820
194.0000;546.2864
195.0000;546.4502
196.0000;550.9988
197.0000;555.5241
198.0000;554.7789
199.0000;550.8205
200.0000;548.2084
201.0000;552.3693
202.0000;560.6422
203.0000;567.1995
204.0000;566.7195
205.0000;560.6483
206.0000;553.8663
207.0000;551.5066
208.0000;551.6606
209.0000;552.0220
210.0000;549.2023
211.0000;546.0186
212.0000;544.2116
213.0000;545.2387
214.0000;548.6988
215.0000;553.0000
216.0000;555.7982
217.0000;558.3790
218.0000;562.0109
219.0000;570.3255
220.0000;578.2842
221.0000;582.0542
222.0000;577.7222
223.0000;568.8519
224.0000;563.1617
225.0000;567.7594
226.0000;575.9987
227.0000;581.1605
228.0000;576.0867
229.0000;568.1729
230.0000;565.7482
231.0000;575.0845
232.0000;588.3795
233.0000;596.4006
234.0000;593.0772
235.0000;584.1737
236.0000;577.2994
237.0000;575.8466
238.0000;577.0900
239.0000;578.4221
240.0000;578.7539
241.0000;579.9565
242.0000;582.9636
243.0000;588.5228
244.0000;593.5780
245.0000;595.1736
246.0000;591.6439
247.0000;586.8718
248.0000;585.8298
249.0000;589.8067
250.0000;595.1939
251.0000;599.5659
252.0000;601.7758
253.0000;601.7274
254.0000;599.2994
255.0000;594.2639
256.0000;589.4756
257.0000;587.9689
258.0000;590.4570
259.0000;594.9122
260.0000;598.7996
