Raman Shift ; Dark Subtracted #1
-2.0000;2353.1240
-1.0000;2135.4690
0.0000;1862.9450
1.0000;1548.1110
2.0000;1200.3790
3.0000;866.8956
4.0000;600.9067
5.0000;376.0547
6.0000;222.4709
7.0000;171.0553
8.0000;137.9672
9.0000;123.3177
10.0000;142.1487
11.0000;140.3486
12.0000;96.2899
13.0000;48.1140
14.0000;12.3197
15.0000;0.0793
16.0000;5.2723
17.0000;10.8102
18.0000;8.6914
19.0000;8.1766
20.0000;8.8864
21.0000;10.9263
22.0000;13.6728
23.0000;15.4013
24.0000;14.5836
25.0000;12.8961
26.0000;12.2746
27.0000;15.1650
28.0000;18.7350
29.0000;20.1980
30.0000;16.4187
31.0000;10.5751
32.0000;6.7035
33.0000;8.0069
34.0000;12.9233
35.0000;18.7778
36.0000;24.4070
37.0000;28.5248
38.0000;30.0133
39.0000;26.9909
40.0000;20.7205
41.0000;15.6682
42.0000;16.9652
43.0000;21.8228
44.0000;25.7431
45.0000;23.8266
46.0000;18.4373
47.0000;13.1642
48.0000;11.7622
49.0000;12.9792
50.0000;14.1026
51.0000;10.3882
52.0000;5.2564
53.0000;3.4355
54.0000;8.8631
55.0000;20.8086
56.0000;35.0787
57.0000;47.9478
58.0000;58.3677
59.0000;67.8547
60.0000;76.6727
61.0000;84.3353
62.0000;97.7042
63.0000;126.2588
64.0000;164.0605
65.0000;205.8569
66.0000;246.6399
67.0000;281.9535
68.0000;321.9224
69.0000;381.6399
70.0000;450.8249
71.0000;526.4156
72.0000;618.8055
73.0000;710.7138
74.0000;795.1087
75.0000;882.9786
76.0000;950.3532
77.0000;1013.0360
78.0000;1107.4500
79.0000;1213.4090
80.0000;1314.9350
81.0000;1417.2140
82.0000;1499.9730
83.0000;1578.9180
84.0000;1689.8840
85.0000;1814.4320
86.0000;1936.8100
87.0000;2069.8100
88.0000;2189.1440
89.0000;2299.9780
90.0000;2433.1830
91.0000;2566.9550
92.0000;2689.0180
93.0000;2823.3880
94.0000;2945.5730
95.0000;3060.2400
96.0000;3204.8810
97.0000;3359.7350
98.0000;3501.7300
99.0000;3651.9770
100.0000;3787.1720
101.0000;3890.9850
102.0000;4007.2350
103.0000;4114.2990
104.0000;4202.5670
105.0000;4298.1560
106.0000;4386.5970
107.0000;4466.1540
108.0000;4576.5590
109.0000;4698.6150
110.0000;4810.5520
111.0000;4922.7120
112.0000;5017.7610
113.0000;5084.7020
114.0000;5157.6820
115.0000;5224.1450
116.0000;5278.2340
117.0000;5344.5190
118.0000;5416.2930
119.0000;5479.5850
120.0000;5540.6010
121.0000;5590.1930
122.0000;5628.5680
123.0000;5675.1500
124.0000;5724.9880
125.0000;5771.7080
126.0000;5825.7810
127.0000;5881.5470
128.0000;5928.8540
129.0000;5971.5740
130.0000;6002.4560
131.0000;6021.0670
132.0000;6041.1780
133.0000;6059.7290
134.0000;6078.8640
135.0000;6112.5620
136.0000;6159.7680
137.0000;6207.2880
138.0000;6246.6790
139.0000;6271.3450
140.0000;6285.7850
141.0000;6309.1490
142.0000;6340.0910
143.0000;6366.4790
144.0000;6390.5340
145.0000;6405.7000
146.0000;6416.2920
147.0000;6435.5800
148.0000;6460.7030
149.0000;6483.9050
150.0000;6502.2020
151.0000;6511.9770
152.0000;6516.3960
153.0000;6525.1870
154.0000;6537.5310
155.0000;6550.6830
156.0000;6569.9730
157.0000;6591.9040
158.0000;6609.9920
159.0000;6619.7090
