Raman Shift ; Dark Subtracted #1
-2.0000;3427.0080
-1.0000;3190.4570
0.0000;2830.1840
1.0000;2371.0740
2.0000;1850.7800
3.0000;1333.7210
4.0000;903.0916
5.0000;543.1505
6.0000;304.2596
7.0000;224.7312
8.0000;170.5860
9.0000;140.6099
10.0000;164.1961
11.0000;161.7146
12.0000;102.7282
13.0000;41.4581
14.0000;-2.5540
15.0000;-15.3131
16.0000;-4.9000
17.0000;5.1583
18.0000;3.9983
19.0000;3.2917
20.0000;3.0643
21.0000;3.4370
22.0000;4.2459
23.0000;4.8893
24.0000;5.1133
25.0000;4.8375
26.0000;3.9103
27.0000;1.8006
28.0000;-0.3923
29.0000;-1.4312
30.0000;-0.4240
31.0000;2.1906
32.0000;5.1838
33.0000;8.0227
34.0000;10.1365
35.0000;11.0200
36.0000;10.3978
37.0000;8.3241
38.0000;6.0560
39.0000;4.6135
40.0000;4.0582
41.0000;4.4451
42.0000;6.1888
43.0000;8.6897
44.0000;10.3466
45.0000;9.1232
46.0000;6.1987
47.0000;4.0019
48.0000;5.4272
49.0000;9.0463
50.0000;12.1415
51.0000;11.8665
52.0000;9.1273
53.0000;6.2583
54.0000;4.8464
55.0000;5.2160
56.0000;7.6111
57.0000;11.8599
58.0000;18.0818
59.0000;25.5163
60.0000;33.8322
61.0000;41.7695
62.0000;49.2906
63.0000;57.0914
64.0000;63.3640
65.0000;70.6619
66.0000;81.5182
67.0000;94.5981
68.0000;111.2622
69.0000;134.8276
70.0000;161.7155
71.0000;189.4780
72.0000;219.7419
73.0000;246.5955
74.0000;270.7426
75.0000;299.3547
76.0000;324.5379
77.0000;349.0156
78.0000;382.3331
79.0000;417.7073
80.0000;451.3054
81.0000;486.4917
82.0000;516.2726
83.0000;544.9059
84.0000;583.3990
85.0000;625.3922
86.0000;666.5928
87.0000;712.3657
88.0000;754.5106
89.0000;794.6708
90.0000;843.3262
91.0000;892.7715
92.0000;938.0054
93.0000;986.2174
94.0000;1028.4860
95.0000;1069.0410
96.0000;1123.9420
97.0000;1186.3360
98.0000;1245.6530
99.0000;1306.9380
100.0000;1360.7220
101.0000;1403.5070
102.0000;1454.9930
103.0000;1506.7060
104.0000;1552.8810
105.0000;1601.2530
106.0000;1644.7100
107.0000;1684.2810
108.0000;1740.0710
109.0000;1802.5990
110.0000;1860.5110
111.0000;1917.6240
112.0000;1964.8880
113.0000;1999.9060
114.0000;2042.5630
115.0000;2086.9350
116.0000;2128.2140
117.0000;2176.6990
118.0000;2227.4390
119.0000;2271.7750
120.0000;2312.8790
121.0000;2344.1530
122.0000;2367.0230
123.0000;2396.5310
124.0000;2429.7960
125.0000;2461.7710
126.0000;2497.6660
127.0000;2533.5450
128.0000;2566.1220
129.0000;2601.5610
130.0000;2635.6230
131.0000;2662.5930
132.0000;2685.9000
133.0000;2701.1690
134.0000;2711.9370
135.0000;2732.7810
136.0000;2763.0090
137.0000;2791.7070
138.0000;2812.5420
139.0000;2820.9390
140.0000;2824.6830
141.0000;2840.1810
142.0000;2868.5760
143.0000;2896.2730
144.0000;2919.4800
145.0000;2931.5940
146.0000;2937.1790
147.0000;2947.1840
148.0000;2959.6820
149.0000;2969.3290
150.0000;2975.2260
151.0000;2975.4650
152.0000;2973.6750
153.0000;2976.6550
154.0000;2984.9520
155.0000;2994.2590
156.0000;3003.3820
157.0000;3010.2070
158.0000;3014.9560
159.0000;3018.9170
160.0000;3021.0270
161.0000;3021.7520
162.0000;3023.9640
163.0000;3027.0570
164.0000;3030.0200
165.0000;3031.7220
166.0000;3032.0270
167.0000;3034.2070
168.0000;3042.7020
169.0000;3056.4850
170.0000;3071.6480
171.0000;3083.3180
172.0000;3090.1020
173.0000;3096.1290
174.0000;3110.4160
175.0000;3129.6690
176.0000;3145.5420
177.0000;3155.5340
178.0000;3155.6420
179.0000;3150.0400
180.0000;3144.9050
181.0000;3139.4080
182.0000;3136.6790
183.0000;3139.5510
184.0000;3149.0180
185.0000;3162.4080
186.0000;3179.1490
187.0000;3196.1160
188.0000;3211.5660
189.0000;3226.0300
190.0000;3234.2870
191.0000;3236.5420
192.0000;3234.3920
193.0000;3226.6230
194.0000;3219.1090
195.0000;3219.7500
196.0000;3226.9780
197.0000;3235.5370
198.0000;3240.8470
199.0000;3243.1720
200.0000;3243.3070
201.0000;3241.8840
202.0000;3238.8830
203.0000;3237.5810
204.0000;3240.7570
205.0000;3247.8740
206.0000;3256.7970
207.0000;3266.8830
208.0000;3276.2720
209.0000;3282.6580
210.0000;3285.1790
211.0000;3282.9760
212.0000;3280.2410
213.0000;3280.5130
214.0000;3282.8640
215.0000;3288.3000
216.0000;3298.2010
217.0000;3310.2910
218.0000;3321.4550
219.0000;3330.8090
220.0000;3336.8030
221.0000;3342.4740
222.0000;3350.1440
223.0000;3357.4800
224.0000;3366.2180
225.0000;3379.3500
226.0000;3390.7900
227.0000;3398.8660
228.0000;3400.0420
229.0000;3397.5280
230.0000;3400.0080
231.0000;3412.9230
232.0000;3429.6770
233.0000;3444.6000
234.0000;3453.9760
235.0000;3458.6240
236.0000;3463.3380
237.0000;3470.4890
238.0000;3475.3200
239.0000;3478.0630
240.0000;3478.0750
241.0000;3475.5060
242.0000;3472.6490
243.0000;3469.6660
244.0000;3468.6160
245.0000;3472.0430
246.0000;3481.0380
247.0000;3492.3160
248.0000;3502.7840
249.0000;3510.4840
250.0000;3514.9590
251.0000;3517.3060
252.0000;3516.1540
253.0000;3515.1460
254.0000;3520.7690
255.0000;3532.9060
256.0000;3545.3660
257.0000;3552.4230
258.0000;3552.7550
259.0000;3552.8660
260.0000;3561.3870
261.0000;3575.5280
262.0000;3590.2410
263.0000;3601.4760
264.0000;3607.0050
265.0000;3609.8230
266.0000;3615.8250
267.0000;3621.3160
268.0000;3624.7420
269.0000;3625.6630
270.0000;3623.7990
271.0000;3622.8650
272.0000;3626.7140
273.0000;3633.7900
274.0000;3642.2010
275.0000;3650.1750
276.0000;3657.6210
277.0000;3666.0000
278.0000;3678.5360
279.0000;3690.5770
280.0000;3701.1340
281.0000;3710.5960
282.0000;3716.1040
283.0000;3720.6380
284.0000;3727.3430
285.0000;3731.8790
286.0000;3734.6170
287.0000;3735.2290
288.0000;3734.2070
289.0000;3734.8020
290.0000;3738.5180
291.0000;3744.4410
292.0000;3752.6150
293.0000;3762.4570
294.0000;3773.5030
295.0000;3786.6430
296.0000;3800.8880
297.0000;3813.7850
298.0000;3826.9240
299.0000;3838.4360
300.0000;3845.7110
301.0000;3851.1840
302.0000;3852.6450
303.0000;3850.9950
304.0000;3850.1610
305.0000;3849.7260
306.0000;3849.7120
307.0000;3851.0860
308.0000;3853.9270
309.0000;3857.4930
310.0000;3861.9900
311.0000;3866.4230
312.0000;3869.5940
313.0000;3870.1580
314.0000;3868.3250
315.0000;3867.8080
316.0000;3871.9080
317.0000;3879.4070
318.0000;3888.5470
319.0000;3897.9020
320.0000;3906.7250
321.0000;3916.7380
322.0000;3931.8630
323.0000;3945.6690
324.0000;3956.0780
325.0000;3960.6560
326.0000;3959.7410
327.0000;3959.8300
328.0000;3965.3220
329.0000;3971.9600
330.0000;3979.2060
331.0000;3986.3820
332.0000;3992.7530
333.0000;3998.3090
334.0000;4002.0150
335.0000;4006.5800
336.0000;4018.5820
337.0000;4038.2980
338.0000;4056.9320
339.0000;4067.4170
340.0000;4065.6330
341.0000;4060.9520
342.0000;4066.3530
343.0000;4081.7260
344.0000;4098.6410
345.0000;4113.9740
346.0000;4124.8100
347.0000;4130.1320
348.0000;4131.4150
349.0000;4126.9160
350.0000;4123.4790
351.0000;4129.2500
352.0000;4140.9550
353.0000;4152.4310
354.0000;4160.0840
355.0000;4163.7810
356.0000;4166.0690
357.0000;4171.3140
358.0000;4174.8350
359.0000;4176.4380
360.0000;4175.3540
361.0000;4172.6320
362.0000;4171.4470
363.0000;4173.4240
364.0000;4177.8380
365.0000;4184.4880
