Raman Shift ; Dark Subtracted #1
-2.0000;3154.7170
-1.0000;2910.3500
0.0000;2562.2710
1.0000;2136.6370
2.0000;1663.2960
3.0000;1204.0290
4.0000;830.0312
5.0000;515.6105
6.0000;303.8562
7.0000;232.5103
8.0000;183.4385
9.0000;155.7926
10.0000;175.0675
11.0000;170.0606
12.0000;113.6142
13.0000;55.1631
14.0000;12.8450
15.0000;-0.2984
16.0000;8.7895
17.0000;18.2563
18.0000;18.2267
19.0000;19.0883
20.0000;19.8831
21.0000;20.0955
22.0000;20.0052
23.0000;19.7151
24.0000;19.6927
25.0000;18.9904
26.0000;16.6959
27.0000;11.1970
28.0000;5.3337
29.0000;1.9557
30.0000;3.5752
31.0000;8.4897
32.0000;12.9315
33.0000;13.3967
34.0000;12.0401
35.0000;10.9293
36.0000;12.8194
37.0000;15.1506
38.0000;16.2091
39.0000;13.2741
40.0000;8.4886
41.0000;5.0904
42.0000;6.4339
43.0000;10.9245
44.0000;15.3169
45.0000;16.1503
46.0000;14.8123
47.0000;13.5445
48.0000;15.2242
49.0000;18.1489
50.0000;20.3451
51.0000;20.2785
52.0000;18.0417
53.0000;14.8759
54.0000;11.3636
55.0000;8.2049
56.0000;6.6220
57.0000;6.8806
58.0000;9.8607
59.0000;14.9491
60.0000;22.2689
61.0000;30.5159
62.0000;36.9189
63.0000;39.1675
64.0000;36.4346
65.0000;32.7251
66.0000;31.9855
67.0000;33.9684
68.0000;38.4472
69.0000;45.6266
70.0000;54.9448
71.0000;64.6696
72.0000;73.5480
73.0000;80.0712
74.0000;86.0158
75.0000;94.9458
76.0000;104.5553
77.0000;114.7245
78.0000;127.7640
79.0000;141.1759
80.0000;153.1150
81.0000;164.2298
82.0000;171.9300
83.0000;178.4950
84.0000;189.2526
85.0000;202.1608
86.0000;214.4192
87.0000;225.9614
88.0000;234.4534
89.0000;242.2936
90.0000;254.9618
91.0000;270.5583
92.0000;284.9681
93.0000;296.7875
94.0000;303.3207
95.0000;309.2093
96.0000;322.5956
97.0000;342.3203
98.0000;362.6873
99.0000;382.2838
100.0000;397.8764
101.0000;408.4666
102.0000;419.2504
103.0000;427.7663
104.0000;434.3325
105.0000;443.6591
106.0000;454.7163
107.0000;466.1078
108.0000;480.7853
109.0000;496.1264
110.0000;509.7021
111.0000;522.3335
112.0000;531.7101
113.0000;537.9797
114.0000;546.8804
115.0000;557.4179
116.0000;566.6285
117.0000;574.6103
118.0000;579.9370
119.0000;583.4485
120.0000;589.2023
121.0000;596.8485
122.0000;603.4151
123.0000;607.6703
124.0000;608.4454
125.0000;607.8688
126.0000;610.2537
127.0000;615.8927
128.0000;622.0354
129.0000;626.8833
130.0000;629.5211
131.0000;630.1990
132.0000;630.0525
133.0000;628.7919
134.0000;627.6366
135.0000;629.2142
136.0000;633.9583
137.0000;639.1558
138.0000;641.7936
139.0000;640.8942
140.0000;638.8065
141.0000;638.3242
142.0000;639.9432
143.0000;642.4122
144.0000;645.4750
145.0000;648.6197
146.0000;650.8761
147.0000;651.6453
148.0000;650.2764
149.0000;647.4432
150.0000;644.2714
151.0000;640.9438
152.0000;638.9973
153.0000;639.7595
154.0000;643.9951
155.0000;648.7111
156.0000;650.9172
157.0000;649.6498
158.0000;646.8604
159.0000;644.9983
160.0000;644.1898
161.0000;643.6223
162.0000;642.4153
163.0000;640.8483
164.0000;639.5964
165.0000;639.0199
166.0000;639.3954
167.0000;640.3527
168.0000;641.4499
169.0000;642.5285
170.0000;643.2377
171.0000;642.7065
172.0000;640.9566
173.0000;639.9319
174.0000;641.3124
175.0000;645.3497
176.0000;650.6608
177.0000;657.6674
178.0000;664.5757
179.0000;668.6748
180.0000;666.9630
181.0000;658.9232
182.0000;650.6365
183.0000;648.0945
184.0000;651.7104
185.0000;656.9635
186.0000;659.3275
187.0000;659.4002
188.0000;659.6494
189.0000;663.5918
190.0000;669.1626
191.0000;672.6840
192.0000;670.2548
193.0000;662.6785
194.0000;654.1915
195.0000;649.5161
196.0000;648.4717
197.0000;649.1585
198.0000;648.5704
199.0000;648.3923
200.0000;649.1133
201.0000;651.5080
202.0000;654.6603
203.0000;656.1431
204.0000;652.5921
205.0000;646.1740
206.0000;642.0804
207.0000;645.8232
208.0000;654.7176
209.0000;662.5984
210.0000;664.6152
211.0000;661.6136
212.0000;655.9783
213.0000;648.9526
214.0000;642.1103
215.0000;638.3000
216.0000;640.1741
217.0000;647.0453
218.0000;654.3942
219.0000;659.9121
220.0000;663.1516
221.0000;663.9304
222.0000;661.9031
223.0000;657.6161
224.0000;654.5895
225.0000;655.7355
226.0000;658.7993
227.0000;661.4943
228.0000;661.7147
229.0000;661.0352
230.0000;660.8978
231.0000;661.8866
232.0000;663.9023
233.0000;667.3416
234.0000;672.9771
235.0000;678.0312
236.0000;680.1318
237.0000;677.6608
238.0000;672.5591
239.0000;668.3607
240.0000;666.5969
241.0000;666.7319
242.0000;668.4198
243.0000;672.1316
244.0000;675.7374
245.0000;676.1057
246.0000;671.7921
247.0000;666.7486
248.0000;665.7889
249.0000;670.3101
250.0000;675.2644
251.0000;675.4635
252.0000;669.5558
253.0000;663.2874
254.0000;662.5648
255.0000;668.2870
256.0000;675.4237
257.0000;678.8850
258.0000;678.1252
259.0000;675.9619
260.0000;675.6820
261.0000;676.5930
262.0000;677.2264
263.0000;675.5947
264.0000;672.5637
265.0000;671.1812
266.0000;674.9155
267.0000;682.5812
268.0000;689.7215
269.0000;692.5730
270.0000;691.0809
271.0000;687.9472
272.0000;685.7056
273.0000;683.8671
274.0000;683.3655
275.0000;685.4188
276.0000;689.1807
277.0000;692.4000
278.0000;692.2803
279.0000;690.8251
280.0000;690.9955
281.0000;696.4397
282.0000;703.2954
283.0000;707.7505
284.0000;706.3990
285.0000;701.9514
286.0000;699.1250
287.0000;701.5889
288.0000;705.6749
289.0000;707.9149
290.0000;705.6536
291.0000;702.3571
292.0000;701.5190
293.0000;704.8848
294.0000;709.9276
295.0000;714.2718
296.0000;716.8055
297.0000;717.8993
298.0000;718.3663
299.0000;717.9512
300.0000;717.1945
301.0000;717.7949
302.0000;719.8647
303.0000;721.8271
304.0000;721.9753
305.0000;720.1985
306.0000;718.9031
307.0000;720.7227
308.0000;725.6296
309.0000;730.9068
310.0000;735.2557
311.0000;737.6689
312.0000;737.9175
313.0000;735.6665
314.0000;731.0823
315.0000;727.8397
316.0000;729.0558
317.0000;733.8439
318.0000;739.4980
319.0000;744.1682
320.0000;747.3029
321.0000;749.0577
322.0000;749.5255
323.0000;748.4926
324.0000;748.2016
325.0000;751.0114
326.0000;754.3323
327.0000;756.2137
328.0000;755.5673
329.0000;752.5547
330.0000;747.9445
331.0000;741.6655
332.0000;735.8848
333.0000;733.2673
334.0000;735.2623
335.0000;739.7215
336.0000;743.1143
337.0000;744.1445
338.0000;743.7732
339.0000;742.3436
340.0000;739.6726
341.0000;737.4664
342.0000;737.1823
343.0000;739.4101
344.0000;743.2604
345.0000;748.7225
346.0000;754.9395
347.0000;758.7853
348.0000;758.1669
349.0000;752.7239
350.0000;746.6977
351.0000;744.2426
352.0000;744.2727
353.0000;744.4337
354.0000;741.0453
355.0000;737.3079
356.0000;736.2288
357.0000;740.2863
358.0000;747.4326
359.0000;754.1788
360.0000;758.1839
361.0000;759.7242
362.0000;760.5880
363.0000;761.3260
364.0000;761.5173
365.0000;762.7441
366.0000;765.6552
367.0000;768.6616
368.0000;770.5168
369.0000;770.6202
370.0000;769.7133
371.0000;769.0491
372.0000;768.7399
373.0000;769.3298
374.0000;772.2291
375.0000;776.9385
376.0000;780.8455
377.0000;780.5166
378.0000;776.3350
379.0000;773.0676
380.0000;776.5039
381.0000;783.9500
382.0000;789.6877
383.0000;787.7044
384.0000;780.6382
385.0000;774.2000
386.0000;774.5117
387.0000;778.3583
388.0000;781.9688
389.0000;782.0290
390.0000;780.6454
391.0000;779.5068
392.0000;779.4929
393.0000;780.0590
394.0000;780.8422
395.0000;781.4414
396.0000;782.8939
397.0000;786.3423
398.0000;792.3127
399.0000;797.6403
400.0000;799.3906
401.0000;796.5682
402.0000;793.1752
403.0000;794.1833
404.0000;799.4167
405.0000;804.7584
406.0000;806.6387
407.0000;805.4488
408.0000;804.6708
409.0000;809.3189
410.0000;815.9224
411.0000;820.3511
412.0000;817.9631
413.0000;811.3258
414.0000;806.4009
415.0000;808.5279
416.0000;813.7822
417.0000;817.1661
418.0000;814.9125
419.0000;811.1534
420.0000;810.5023
421.0000;815.2089
422.0000;821.6537
423.0000;825.7867
424.0000;825.9566
425.0000;824.6995
426.0000;825.2358
427.0000;827.6155
428.0000;830.2502
429.0000;832.8074
430.0000;834.6329
431.0000;835.4514
432.0000;835.4565
433.0000;834.2734
434.0000;832.8903
435.0000;832.6130
436.0000;832.8269
437.0000;832.7676
438.0000;831.1067
439.0000;829.4652
440.0000;829.1873
441.0000;831.3203
442.0000;835.1257
443.0000;839.2173
444.0000;843.1868
445.0000;846.3325
446.0000;848.4803
447.0000;848.9480
448.0000;849.0443
449.0000;851.4220
450.0000;856.1427
451.0000;861.0044
452.0000;864.4490
453.0000;865.8555
454.0000;866.9012
455.0000;870.3277
456.0000;874.6016
457.0000;878.2518
458.0000;880.1447
459.0000;880.5137
460.0000;881.6865
461.0000;885.6425
462.0000;891.1417
463.0000;897.6973
464.0000;903.7635
465.0000;911.3409
466.0000;923.7943
467.0000;941.7155
468.0000;961.9398
469.0000;984.2161
470.0000;1007.0810
471.0000;1025.8490
472.0000;1042.1890
473.0000;1051.8070
474.0000;1058.3020
475.0000;1071.8220
476.0000;1087.2830
477.0000;1100.9810
478.0000;1115.3440
479.0000;1124.1290
480.0000;1126.5000
481.0000;1126.1810
482.0000;1117.8890
483.0000;1104.6310
484.0000;1088.0380
485.0000;1070.2640
486.0000;1054.1310
487.0000;1042.7130
488.0000;1035.0150
489.0000;1023.7830
490.0000;1009.0770
491.0000;996.4027
492.0000;985.8395
493.0000;980.2637
494.0000;977.8036
495.0000;972.9175
496.0000;968.1775
497.0000;964.0765
498.0000;959.0313
499.0000;954.9201
500.0000;951.4000
501.0000;946.5098
502.0000;943.0721
503.0000;941.3087
504.0000;941.9768
505.0000;943.8063
506.0000;943.1086
507.0000;937.7597
508.0000;931.3387
509.0000;927.2318
510.0000;926.6779
511.0000;928.8766
512.0000;932.1547
513.0000;936.5715
514.0000;941.1034
515.0000;944.5718
516.0000;946.3477
517.0000;947.4944
518.0000;949.8054
519.0000;951.7629
520.0000;953.1942
521.0000;954.1364
522.0000;954.3521
523.0000;954.7281
524.0000;955.4929
525.0000;956.9672
526.0000;960.3216
527.0000;965.9747
528.0000;971.2180
529.0000;973.5432
530.0000;971.7842
531.0000;969.6216
532.0000;971.6705
533.0000;977.1348
534.0000;983.0255
535.0000;986.4779
536.0000;987.7332
537.0000;988.7000
538.0000;992.1196
539.0000;995.3469
540.0000;997.8135
541.0000;998.9792
542.0000;998.9424
543.0000;999.3455
544.0000;1000.7730
545.0000;1001.8320
546.0000;1001.3440
547.0000;999.0824
548.0000;997.7579
549.0000;1000.4860
550.0000;1006.7840
551.0000;1013.4490
552.0000;1017.9150
553.0000;1019.7880
554.0000;1020.5000
555.0000;1022.3580
556.0000;1023.4220
557.0000;1024.0140
558.0000;1024.1450
559.0000;1024.1800
560.0000;1025.8920
561.0000;1030.3510
562.0000;1033.4210
563.0000;1030.2350
564.0000;1020.0590
565.0000;1010.1080
566.0000;1009.2590
567.0000;1017.1840
568.0000;1024.9680
569.0000;1023.4600
570.0000;1016.2340
571.0000;1010.7720
572.0000;1013.7580
573.0000;1020.3000
574.0000;1024.6230
575.0000;1022.3900
576.0000;1018.0910
577.0000;1016.4060
578.0000;1019.1920
579.0000;1023.8340
580.0000;1027.9280
581.0000;1030.9040
582.0000;1032.5430
583.0000;1032.7060
584.0000;1031.0390
585.0000;1029.4660
586.0000;1030.1250
587.0000;1031.9880
588.0000;1033.7750
589.0000;1033.7180
590.0000;1033.8130
591.0000;1036.5380
592.0000;1043.7490
593.0000;1050.7740
594.0000;1054.1900
595.0000;1052.0590
596.0000;1047.1110
597.0000;1043.1080
598.0000;1040.1580
599.0000;1038.9010
600.0000;1038.9130
601.0000;1041.4240
602.0000;1046.3740
603.0000;1053.8850
604.0000;1062.0050
605.0000;1069.1080
606.0000;1073.0830
607.0000;1074.9050
608.0000;1077.8930
609.0000;1082.6030
610.0000;1087.6210
611.0000;1092.3240
612.0000;1096.6500
613.0000;1103.9240
614.0000;1120.3880
615.0000;1141.5190
616.0000;1159.9610
617.0000;1172.4050
618.0000;1177.6120
619.0000;1184.3670
620.0000;1198.9770
621.0000;1213.7670
622.0000;1229.2740
623.0000;1243.1070
624.0000;1253.2790
625.0000;1263.4930
626.0000;1271.0100
627.0000;1277.4030
628.0000;1291.6610
629.0000;1306.9520
630.0000;1314.4310
631.0000;1311.2730
632.0000;1295.4350
633.0000;1274.3280
634.0000;1253.0140
635.0000;1232.3570
636.0000;1214.7700
637.0000;1204.1530
638.0000;1197.2930
639.0000;1183.7180
640.0000;1165.6850
641.0000;1150.3250
642.0000;1137.4510
643.0000;1131.6500
644.0000;1129.8370
645.0000;1125.6730
646.0000;1124.3260
647.0000;1124.6220
648.0000;1126.2020
649.0000;1128.1250
650.0000;1127.0630
651.0000;1121.4780
652.0000;1115.5210
653.0000;1113.2430
654.0000;1115.5680
655.0000;1119.1420
656.0000;1120.3700
657.0000;1120.0570
658.0000;1119.9000
659.0000;1120.6320
660.0000;1122.4810
661.0000;1126.0560
662.0000;1132.1120
663.0000;1138.8790
664.0000;1145.1250
665.0000;1149.5830
666.0000;1152.5920
667.0000;1157.5390
668.0000;1162.2500
669.0000;1163.2070
670.0000;1158.3320
671.0000;1147.7430
672.0000;1135.7370
673.0000;1125.3430
674.0000;1117.3370
675.0000;1110.3160
676.0000;1104.6530
677.0000;1100.6470
678.0000;1093.7940
679.0000;1084.7350
680.0000;1077.5280
681.0000;1072.7110
682.0000;1072.2930
683.0000;1073.9650
