Raman Shift ; Dark Subtracted #1
-2.0000;371.4489
-1.0000;339.9509
0.0000;296.4260
1.0000;245.1625
2.0000;190.2757
3.0000;139.5540
4.0000;100.2348
5.0000;67.7421
6.0000;46.7531
7.0000;40.8811
8.0000;35.9903
9.0000;31.2814
10.0000;31.1499
11.0000;29.5471
12.0000;24.5468
13.0000;20.1844
14.0000;16.9273
15.0000;15.2580
16.0000;15.8348
17.0000;17.8297
18.0000;21.6960
19.0000;25.4969
20.0000;26.2986
21.0000;21.7094
22.0000;14.7499
23.0000;9.2519
24.0000;7.5794
25.0000;8.8309
26.0000;11.4938
27.0000;14.7719
28.0000;18.3484
29.0000;20.4841
30.0000;19.4769
31.0000;16.6639
32.0000;14.5469
33.0000;14.8888
34.0000;17.0902
35.0000;20.5312
36.0000;25.5093
37.0000;30.3944
38.0000;33.7439
39.0000;33.9045
40.0000;31.2200
41.0000;28.5032
42.0000;29.8566
43.0000;32.3090
44.0000;32.7614
45.0000;26.6674
46.0000;17.5344
47.0000;10.7993
48.0000;10.6330
49.0000;16.9027
50.0000;26.0057
51.0000;33.9074
52.0000;41.3765
53.0000;49.1216
54.0000;58.7016
55.0000;67.7537
56.0000;76.3755
57.0000;84.4792
58.0000;91.3547
59.0000;101.5025
60.0000;118.0761
61.0000;140.2209
62.0000;170.4133
63.0000;212.2702
64.0000;259.4690
65.0000;314.5300
66.0000;380.7336
67.0000;449.4452
68.0000;526.8771
69.0000;627.6686
70.0000;735.1725
71.0000;849.0300
72.0000;990.6508
73.0000;1132.0870
74.0000;1261.8860
75.0000;1396.0400
76.0000;1498.5940
77.0000;1597.5130
78.0000;1752.7940
79.0000;1932.7340
80.0000;2107.2290
81.0000;2278.0490
82.0000;2412.0290
83.0000;2541.6820
84.0000;2731.1880
85.0000;2950.4620
86.0000;3172.0390
87.0000;3416.6260
88.0000;3641.5000
89.0000;3852.9940
90.0000;4099.7140
91.0000;4341.6180
92.0000;4563.6120
93.0000;4816.0070
94.0000;5054.6620
95.0000;5285.8840
96.0000;5576.4070
97.0000;5887.5690
98.0000;6171.5260
99.0000;6464.7270
100.0000;6719.6290
101.0000;6912.0240
102.0000;7134.3640
103.0000;7346.4340
104.0000;7527.8910
105.0000;7728.1390
106.0000;7918.3830
107.0000;8088.7780
108.0000;8311.6750
109.0000;8545.6380
110.0000;8752.9080
111.0000;8960.1780
112.0000;9134.6450
113.0000;9257.9960
114.0000;9399.9380
115.0000;9538.1620
116.0000;9655.2350
117.0000;9790.8240
118.0000;9929.9610
119.0000;10046.6300
120.0000;10154.8800
121.0000;10237.0300
122.0000;10296.6700
123.0000;10376.5200
124.0000;10469.3000
125.0000;10559.0400
126.0000;10659.7700
127.0000;10760.4800
128.0000;10843.3500
129.0000;10913.8400
130.0000;10958.6200
131.0000;10985.4500
132.0000;11030.8700
133.0000;11092.1000
134.0000;11153.6300
135.0000;11219.7600
136.0000;11282.8000
137.0000;11329.7800
138.0000;11361.8600
139.0000;11370.2900
140.0000;11366.4600
141.0000;11379.7300
142.0000;11412.7300
143.0000;11451.2400
144.0000;11494.5200
145.0000;11534.2400
146.0000;11571.8400
147.0000;11617.3300
148.0000;11661.7800
149.0000;11702.6200
150.0000;11748.3900
151.0000;11793.8300
152.0000;11824.6500
153.0000;11843.5200
154.0000;11842.6200
155.0000;11835.7700
156.0000;11851.0400
157.0000;11888.0500
158.0000;11926.9400
159.0000;11950.0700
160.0000;11951.9100
161.0000;11946.1200
162.0000;11951.1700
163.0000;11966.3200
164.0000;11988.0400
165.0000;12014.3800
166.0000;12044.2700
167.0000;12076.5700
168.0000;12121.0300
169.0000;12167.7700
170.0000;12207.2100
171.0000;12233.4700
172.0000;12239.4500
173.0000;12237.7200
174.0000;12249.8400
175.0000;12272.7600
176.0000;12301.1900
177.0000;12339.6200
178.0000;12380.3200
179.0000;12420.5000
180.0000;12458.4300
181.0000;12487.9500
182.0000;12513.2400
183.0000;12551.8500
184.0000;12592.9300
185.0000;12630.2200
186.0000;12672.1900
187.0000;12705.6400
188.0000;12732.7200
189.0000;12763.6400
190.0000;12786.2000
191.0000;12802.1900
192.0000;12819.2600
193.0000;12829.6600
194.0000;12838.5400
195.0000;12855.8600
196.0000;12875.2900
197.0000;12892.2400
198.0000;12905.7000
199.0000;12913.1000
200.0000;12919.6900
201.0000;12934.6800
202.0000;12951.8400
203.0000;12966.9000
204.0000;12976.3300
205.0000;12980.6800
206.0000;12988.6200
207.0000;13010.2100
208.0000;13039.1200
209.0000;13069.1100
210.0000;13097.8800
211.0000;13119.9400
212.0000;13141.1500
213.0000;13170.0900
214.0000;13194.3900
215.0000;13217.0000
216.0000;13240.3500
217.0000;13258.9600
218.0000;13280.8700
219.0000;13319.2600
220.0000;13358.7100
221.0000;13395.5300
222.0000;13428.2700
223.0000;13451.2900
224.0000;13472.1400
225.0000;13497.4000
226.0000;13518.0100
227.0000;13542.4500
228.0000;13572.9000
229.0000;13605.5600
230.0000;13648.7600
231.0000;13706.6000
232.0000;13764.8200
233.0000;13817.1500
234.0000;13858.4400
235.0000;13882.1000
236.0000;13903.3100
237.0000;13928.1400
238.0000;13944.4900
239.0000;13960.4600
240.0000;13976.6300
241.0000;13988.6000
242.0000;14001.6300
243.0000;14015.9400
244.0000;14030.2000
245.0000;14050.3300
246.0000;14075.7200
247.0000;14100.9100
