Raman Shift ; Dark Subtracted #1
98.0000;1518.9680
99.0000;1514.0880
100.0000;1497.0380
101.0000;1486.9620
102.0000;1506.4590
103.0000;1538.5710
104.0000;1554.6860
105.0000;1547.9340
106.0000;1542.1220
107.0000;1556.0580
108.0000;1573.3680
109.0000;1583.6230
110.0000;1584.1600
111.0000;1581.6130
112.0000;1578.2240
113.0000;1575.6850
114.0000;1579.9310
115.0000;1586.6720
116.0000;1586.6080
117.0000;1577.9910
118.0000;1575.2170
119.0000;1592.2590
120.0000;1614.3890
121.0000;1620.5990
122.0000;1610.7260
123.0000;1606.0360
124.0000;1619.5220
125.0000;1632.1140
126.0000;1624.9930
127.0000;1607.7240
128.0000;1604.1630
129.0000;1622.2070
130.0000;1644.1120
131.0000;1656.6440
132.0000;1658.0810
133.0000;1649.1810
134.0000;1631.4450
135.0000;1619.8140
136.0000;1626.7660
137.0000;1638.7730
138.0000;1638.3900
139.0000;1631.1690
140.0000;1630.1450
141.0000;1639.7870
142.0000;1650.3330
143.0000;1652.9040
144.0000;1653.5650
145.0000;1664.5020
146.0000;1683.1790
147.0000;1692.9680
148.0000;1682.2080
149.0000;1669.6980
150.0000;1680.0390
151.0000;1704.7140
152.0000;1721.7970
153.0000;1723.3690
154.0000;1717.6420
155.0000;1715.2480
156.0000;1710.5130
157.0000;1702.6750
158.0000;1693.6060
159.0000;1689.5840
160.0000;1695.3070
161.0000;1701.1790
162.0000;1692.2160
163.0000;1677.3290
164.0000;1675.5510
165.0000;1692.5490
166.0000;1711.3050
167.0000;1718.1270
168.0000;1717.6030
169.0000;1716.3630
170.0000;1715.0260
171.0000;1720.1910
172.0000;1735.7410
173.0000;1752.9430
174.0000;1766.8890
175.0000;1772.5450
176.0000;1770.7290
177.0000;1760.4020
178.0000;1751.0920
179.0000;1751.7790
180.0000;1757.7200
181.0000;1762.7560
182.0000;1766.4240
183.0000;1768.1730
184.0000;1767.1330
185.0000;1764.3990
186.0000;1762.3870
187.0000;1760.2780
188.0000;1756.6890
189.0000;1752.9720
190.0000;1753.1110
191.0000;1759.2410
192.0000;1768.4940
193.0000;1776.7120
194.0000;1783.1270
195.0000;1790.6210
196.0000;1798.2710
197.0000;1800.5960
198.0000;1794.1830
199.0000;1785.9650
200.0000;1787.6370
201.0000;1798.7880
202.0000;1812.2480
203.0000;1824.3660
204.0000;1831.5060
205.0000;1831.7730
206.0000;1825.6100
207.0000;1821.4110
208.0000;1820.9410
209.0000;1826.0370
210.0000;1839.6800
211.0000;1850.5290
212.0000;1841.4230
213.0000;1824.3170
214.0000;1827.9590
215.0000;1858.9080
216.0000;1891.9580
217.0000;1908.4470
218.0000;1909.4870
219.0000;1902.1170
220.0000;1885.8700
221.0000;1875.6590
222.0000;1878.0580
223.0000;1887.5560
224.0000;1898.7350
225.0000;1909.4400
226.0000;1914.9110
227.0000;1912.8020
228.0000;1907.4320
229.0000;1900.0830
230.0000;1900.3780
231.0000;1922.6640
232.0000;1951.9870
233.0000;1963.8230
234.0000;1951.0490
235.0000;1932.0810
236.0000;1918.9800
237.0000;1912.9650
238.0000;1917.4730
239.0000;1932.1170
240.0000;1947.4970
241.0000;1958.4750
242.0000;1963.9940
243.0000;1963.3880
244.0000;1956.9460
245.0000;1950.5820
246.0000;1945.9820
247.0000;1945.5880
248.0000;1951.0320
249.0000;1961.2440
250.0000;1975.3680
251.0000;1987.4160
252.0000;1990.1070
253.0000;1983.4380
254.0000;1981.0550
255.0000;1988.5770
256.0000;1995.0000
257.0000;1989.1260
258.0000;1982.4270
259.0000;1991.9350
260.0000;2015.1530
261.0000;2032.3480
262.0000;2034.3670
263.0000;2026.4700
264.0000;2013.8530
265.0000;2002.3990
266.0000;2005.3180
267.0000;2024.3940
268.0000;2046.3730
269.0000;2064.8880
270.0000;2074.7280
271.0000;2073.8850
272.0000;2063.8230
273.0000;2060.8480
274.0000;2066.7250
275.0000;2075.4960
276.0000;2084.5200
277.0000;2089.8470
278.0000;2088.3760
279.0000;2080.9080
280.0000;2073.8020
281.0000;2069.9950
282.0000;2073.4030
283.0000;2086.7730
284.0000;2104.6910
285.0000;2121.3820
286.0000;2132.5610
287.0000;2139.6240
288.0000;2140.1150
289.0000;2141.4370
290.0000;2150.2630
291.0000;2157.4470
292.0000;2158.0260
293.0000;2152.6200
294.0000;2146.8810
295.0000;2143.4470
296.0000;2148.8580
297.0000;2168.1020
298.0000;2187.6280
299.0000;2190.9720
300.0000;2181.6200
301.0000;2174.6460
302.0000;2174.8250
303.0000;2190.7330
304.0000;2230.1160
305.0000;2268.2820
306.0000;2282.0130
307.0000;2273.0840
308.0000;2268.4250
309.0000;2270.1410
310.0000;2272.7870
311.0000;2273.7570
312.0000;2281.5910
313.0000;2309.9190
314.0000;2341.6200
315.0000;2349.5490
316.0000;2328.2840
317.0000;2311.0720
318.0000;2318.6840
319.0000;2336.9920
320.0000;2353.8920
321.0000;2370.4940
322.0000;2390.6950
323.0000;2408.3710
324.0000;2415.6730
325.0000;2407.6210
326.0000;2397.1960
327.0000;2405.0880
328.0000;2419.4830
329.0000;2423.2190
330.0000;2416.4860
331.0000;2418.5280
332.0000;2437.4270
333.0000;2454.3330
334.0000;2451.7550
335.0000;2441.8280
336.0000;2448.4190
337.0000;2467.8780
