Raman Shift ; Dark Subtracted #1
-2.0000;13509.8300
-1.0000;12365.0800
0.0000;10838.3300
1.0000;9020.2130
2.0000;7006.5980
3.0000;5065.4350
4.0000;3499.1540
5.0000;2176.1880
6.0000;1274.9190
7.0000;965.8550
8.0000;755.2659
9.0000;642.2505
10.0000;728.5284
11.0000;706.7226
12.0000;458.1638
13.0000;199.6127
14.0000;15.0515
15.0000;-35.9397
16.0000;11.9022
17.0000;59.3260
18.0000;61.6097
19.0000;64.2238
20.0000;64.5360
21.0000;60.4572
22.0000;54.7157
23.0000;50.4120
24.0000;49.9894
25.0000;51.4359
26.0000;52.0950
27.0000;49.2226
28.0000;45.6328
29.0000;43.2983
30.0000;43.9661
31.0000;46.4576
32.0000;48.6644
33.0000;48.8499
34.0000;47.8754
35.0000;46.4630
36.0000;45.1694
37.0000;43.9577
38.0000;43.0206
39.0000;42.8191
40.0000;43.0729
41.0000;42.8495
42.0000;40.6562
43.0000;37.8135
44.0000;35.7934
45.0000;35.6303
46.0000;37.3648
47.0000;39.8940
48.0000;41.7996
49.0000;43.6314
50.0000;45.8927
51.0000;49.2537
52.0000;52.9761
53.0000;56.8051
54.0000;59.6555
55.0000;62.1119
56.0000;67.1286
57.0000;78.0578
58.0000;93.0018
59.0000;109.3752
60.0000;122.1993
61.0000;132.4895
62.0000;150.1269
63.0000;187.5310
64.0000;237.0620
65.0000;292.5132
66.0000;347.1251
67.0000;395.6290
68.0000;452.6028
69.0000;540.6119
70.0000;644.2247
71.0000;754.1014
72.0000;879.6226
73.0000;996.5477
74.0000;1100.9040
75.0000;1214.2270
76.0000;1304.5000
77.0000;1389.0160
78.0000;1512.1540
79.0000;1647.9600
80.0000;1779.0260
81.0000;1915.0060
82.0000;2029.7280
83.0000;2142.2870
84.0000;2295.9400
85.0000;2466.4060
86.0000;2637.1840
87.0000;2829.9150
88.0000;3011.1590
89.0000;3184.4410
90.0000;3387.1310
91.0000;3586.9700
92.0000;3770.2430
93.0000;3975.3700
94.0000;4165.9590
95.0000;4349.8130
96.0000;4582.1900
97.0000;4832.6330
98.0000;5067.7230
99.0000;5322.0940
100.0000;5558.7870
101.0000;5748.1560
102.0000;5957.9920
103.0000;6150.2740
104.0000;6315.8920
105.0000;6506.0720
106.0000;6695.0660
107.0000;6870.0630
108.0000;7092.1330
109.0000;7319.5150
110.0000;7528.8930
111.0000;7758.2450
112.0000;7978.7060
113.0000;8155.4120
114.0000;8346.3540
115.0000;8520.4000
116.0000;8668.4240
117.0000;8844.6720
118.0000;9030.7450
119.0000;9195.3250
120.0000;9357.8420
121.0000;9494.9290
122.0000;9604.2630
123.0000;9731.8340
124.0000;9863.2700
125.0000;9989.0370
126.0000;10142.9900
127.0000;10310.8900
128.0000;10465.1700
129.0000;10614.4700
130.0000;10736.9600
131.0000;10827.8300
132.0000;10925.6400
133.0000;11017.1100
134.0000;11095.2400
135.0000;11194.3600
136.0000;11305.4100
137.0000;11403.6300
138.0000;11489.9100
139.0000;11550.6000
140.0000;11591.9100
141.0000;11659.2900
142.0000;11749.7900
143.0000;11831.3900
144.0000;11911.1500
145.0000;11969.1500
146.0000;12008.6000
147.0000;12057.0100
148.0000;12103.3700
149.0000;12139.4200
150.0000;12175.0900
151.0000;12204.5700
152.0000;12224.6300
153.0000;12249.9700
154.0000;12276.8300
155.0000;12299.2400
156.0000;12326.9000
157.0000;12353.3900
158.0000;12373.7100
159.0000;12388.4400
160.0000;12393.5700
161.0000;12394.7200
162.0000;12404.8400
163.0000;12422.2100
164.0000;12442.9700
165.0000;12464.2500
166.0000;12484.3500
167.0000;12505.5500
168.0000;12538.2900
169.0000;12575.6900
170.0000;12611.2000
171.0000;12640.0500
172.0000;12657.2300
173.0000;12671.0600
174.0000;12701.9500
175.0000;12742.8900
176.0000;12780.1900
177.0000;12811.1500
178.0000;12827.3800
179.0000;12840.5400
180.0000;12868.4700
181.0000;12905.0500
182.0000;12939.9600
183.0000;12974.6000
184.0000;13000.5900
185.0000;13022.2000
186.0000;13054.5100
187.0000;13086.0300
188.0000;13114.2100
189.0000;13142.3600
190.0000;13161.4800
191.0000;13176.1000
192.0000;13195.6900
193.0000;13212.1600
194.0000;13227.8700
195.0000;13249.9600
196.0000;13271.6700
197.0000;13288.7800
198.0000;13303.3100
199.0000;13309.7600
200.0000;13310.8900
201.0000;13310.3100
202.0000;13307.4100
203.0000;13310.5200
204.0000;13329.1200
205.0000;13358.2900
206.0000;13387.6300
207.0000;13409.7600
208.0000;13423.2900
209.0000;13433.4700
210.0000;13449.0900
211.0000;13461.9500
212.0000;13475.5600
213.0000;13495.5100
214.0000;13513.6900
215.0000;13530.6000
216.0000;13543.6000
217.0000;13553.8500
218.0000;13571.5600
219.0000;13610.7300
220.0000;13656.3100
221.0000;13699.5300
222.0000;13735.4100
223.0000;13759.3000
224.0000;13778.6700
225.0000;13798.5600
226.0000;13813.6100
227.0000;13837.3800
228.0000;13878.5200
229.0000;13924.7000
230.0000;13974.3200
231.0000;14025.4100
232.0000;14068.2400
233.0000;14104.1100
234.0000;14132.2000
235.0000;14145.3400
236.0000;14157.0400
237.0000;14171.9000
238.0000;14183.8500
239.0000;14201.0800
240.0000;14225.2200
241.0000;14250.2500
242.0000;14276.8400
243.0000;14304.3100
244.0000;14326.8700
245.0000;14348.1800
246.0000;14365.1500
247.0000;14376.1900
248.0000;14389.5700
249.0000;14403.6300
250.0000;14414.3600
251.0000;14426.0000
252.0000;14435.9600
253.0000;14442.1800
254.0000;14446.6100
255.0000;14447.6200
256.0000;14448.8300
257.0000;14454.9900
258.0000;14466.0700
259.0000;14482.9800
260.0000;14508.2500
261.0000;14537.8100
262.0000;14569.1300
263.0000;14600.7200
264.0000;14626.2800
265.0000;14648.9900
266.0000;14678.5200
267.0000;14705.8500
268.0000;14731.2100
269.0000;14762.2400
270.0000;14789.0400
271.0000;14812.3600
272.0000;14837.5300
273.0000;14857.1000
274.0000;14877.8700
275.0000;14912.5500
276.0000;14947.4200
277.0000;14978.8000
278.0000;15007.0500
279.0000;15025.8600
280.0000;15046.0300
281.0000;15080.8300
282.0000;15114.1400
283.0000;15144.0000
284.0000;15170.4900
285.0000;15186.7500
286.0000;15200.3700
287.0000;15213.1700
288.0000;15225.1300
289.0000;15249.4500
290.0000;15296.4800
291.0000;15344.1100
292.0000;15381.5900
293.0000;15398.5000
294.0000;15403.0100
295.0000;15417.2200
296.0000;15445.8000
297.0000;15474.0600
298.0000;15498.4100
299.0000;15513.6500
300.0000;15521.9200
301.0000;15533.2100
302.0000;15544.9100
303.0000;15555.9900
304.0000;15571.7600
305.0000;15589.3900
306.0000;15605.4800
307.0000;15620.7300
308.0000;15631.8000
309.0000;15640.6800
310.0000;15653.3000
311.0000;15666.3500
312.0000;15681.3900
313.0000;15704.7000
314.0000;15730.3700
315.0000;15751.7900
316.0000;15765.9300
317.0000;15771.9400
318.0000;15781.9200
319.0000;15814.9800
320.0000;15852.8200
321.0000;15883.9000
322.0000;15897.7400
323.0000;15897.9100
324.0000;15903.7200
325.0000;15931.7000
326.0000;15965.1700
327.0000;15996.0300
328.0000;16018.7400
329.0000;16031.9900
330.0000;16045.2000
331.0000;16058.6800
332.0000;16075.9200
333.0000;16109.1900
334.0000;16162.0300
335.0000;16220.4100
336.0000;16280.4500
337.0000;16329.3900
338.0000;16366.4700
339.0000;16404.4000
340.0000;16436.4600
341.0000;16459.6100
342.0000;16489.6900
343.0000;16520.7000
344.0000;16549.1400
345.0000;16587.9800
346.0000;16627.6800
347.0000;16657.0500
348.0000;16676.3800
349.0000;16679.1700
350.0000;16679.9200
351.0000;16701.2600
352.0000;16730.3000
353.0000;16753.8600
354.0000;16766.6300
355.0000;16766.4100
356.0000;16762.8400
357.0000;16763.3400
358.0000;16765.6000
359.0000;16775.2600
360.0000;16800.8200
361.0000;16828.1500
362.0000;16845.3900
363.0000;16840.4200
364.0000;16827.0400
365.0000;16826.4400
366.0000;16849.0200
367.0000;16879.1700
368.0000;16901.6300
369.0000;16910.4900
370.0000;16912.9500
371.0000;16919.8800
372.0000;16931.2500
373.0000;16943.7300
374.0000;16960.9300
375.0000;16979.1200
376.0000;16995.9700
377.0000;17007.9200
